epiweek,time_value,issue,geo_type,geo_value,week,weekorder,sarscov2_tests,sarscov2_positive_tests,flu_tests,flu_positive_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests,year
202506,2025-02-08,2025-02-20,province,qc,6,24,12484,664,14550,4671,0,1,4323,4324,347,11219,491,1694,1,3,5,0,0,1714,42,1695,33,1755,106,1686,107,2025
202506,2025-02-08,2025-02-20,lab,ottawa phl,6,24,165,11,165,54,60,18,2,54,0,165,5,133,0,0,0,0,1,133,0,133,4,133,12,133,16,2025
202506,2025-02-08,2025-02-20,lab,eorla,6,24,1272,74,1146,308,22,7,258,287,21,1146,37,140,1,0,0,1,0,140,4,140,7,140,19,140,19,2025
202506,2025-02-08,2025-02-20,lab,kingston phl,6,24,189,15,190,32,25,0,7,32,0,190,7,114,0,0,0,0,2,114,0,114,0,114,8,114,4,2025
202506,2025-02-08,2025-02-20,lab,peterborough phl,6,24,109,21,153,42,64,28,4,41,1,153,2,78,0,0,0,0,1,78,1,78,0,78,4,78,4,2025
202506,2025-02-08,2025-02-20,lab,cphl toronto,6,24,1886,259,1981,479,448,237,28,466,13,1981,106,1529,0,0,0,0,24,1529,6,1529,13,1529,108,1529,150,2025
202506,2025-02-08,2025-02-20,lab,uhn mount sinai hospital,6,24,916,50,945,77,34,11,30,75,2,945,17,66,0,0,1,0,0,66,0,66,0,66,3,66,2,2025
202506,2025-02-08,2025-02-20,lab,sick kids hospital toronto,6,24,213,5,333,37,0,0,33,33,4,333,1,333,0,0,1,0,0,333,9,333,2,333,12,333,31,2025
202506,2025-02-08,2025-02-20,lab,shared hospital laboratory,6,24,2279,107,1830,229,134,43,38,215,14,1830,35,1819,0,0,0,0,13,1819,10,1816,9,1816,28,1816,51,2025
202506,2025-02-08,2025-02-20,lab,hamilton phl,6,24,109,8,152,31,89,43,3,31,0,152,1,135,0,0,0,0,5,135,5,135,6,135,18,135,24,2025
202506,2025-02-08,2025-02-20,lab,st josephs hamilton,6,24,2057,94,2021,352,196,103,41,340,12,2021,34,2021,0,0,0,0,0,2021,12,2021,8,2021,56,2021,113,2025
202506,2025-02-08,2025-02-20,lab,london phl,6,24,448,38,412,121,351,145,2,121,0,411,42,327,0,0,0,0,1,327,1,327,3,327,13,327,34,2025
202506,2025-02-08,2025-02-20,lab,st josephs london,6,24,781,45,781,201,0,0,198,198,3,778,34,66,0,0,0,0,0,66,1,66,0,66,7,66,9,2025
202506,2025-02-08,2025-02-20,lab,orillia phl,6,24,29,2,37,16,18,5,1,16,0,32,0,27,0,0,0,0,0,27,0,27,0,27,2,27,3,2025
202506,2025-02-08,2025-02-20,lab,sudbury phl,6,24,33,0,37,11,11,0,0,11,0,37,1,35,0,0,0,0,2,35,0,35,1,35,7,35,1,2025
202506,2025-02-08,2025-02-20,lab,timmins phl,6,24,25,0,35,1,1,0,0,1,0,35,2,34,0,0,0,0,0,34,0,34,0,34,0,34,8,2025
202506,2025-02-08,2025-02-20,lab,sault ste marie phl,6,24,13,1,26,5,4,2,0,5,0,26,1,19,0,0,0,0,0,19,0,19,0,19,5,19,0,2025
202506,2025-02-08,2025-02-20,lab,sault area hospital,6,24,153,3,127,36,28,3,5,36,0,127,8,110,1,0,1,0,0,110,1,110,2,110,4,110,11,2025
202506,2025-02-08,2025-02-20,lab,thunder bay phl,6,24,76,5,83,20,20,0,0,20,0,83,8,75,0,0,0,0,1,75,0,75,1,75,4,75,3,2025
202506,2025-02-08,2025-02-20,province,on,6,24,10753,738,10454,2052,1505,645,650,1982,70,10445,341,7061,2,0,3,1,50,7061,50,7058,56,7058,310,7058,483,2025
202506,2025-02-08,2025-02-20,province,mb,6,24,1532,49,1070,273,7,9,253,269,4,1070,48,92,2,0,0,2,0,92,2,92,5,92,8,92,7,2025
202506,2025-02-08,2025-02-20,province,sk,6,24,2246,38,1798,325,0,0,307,307,18,1670,185,741,6,5,3,3,0,741,5,741,20,741,26,741,45,2025
202506,2025-02-08,2025-02-20,province,ab,6,24,5795,115,4965,742,296,350,35,685,57,4711,271,1399,1,2,5,0,0,1399,4,1353,12,1393,100,1399,114,2025
202506,2025-02-08,2025-02-20,region,prairies,6,24,9573,202,7833,1340,303,359,595,1261,79,7451,504,2232,9,7,8,5,0,2232,11,2186,37,2226,134,2232,166,2025
202506,2025-02-08,2025-02-20,province,bc,6,24,5663,142,6513,1850,766,299,74,1683,167,6258,457,2000,13,7,5,9,0,2025,26,1999,67,2024,159,1987,157,2025
202506,2025-02-08,2025-02-20,province,yt,6,24,56,0,54,28,8,14,0,28,0,54,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025
202506,2025-02-08,2025-02-20,province,nt,6,24,57,0,57,18,6,11,0,17,1,57,4,NA,NA,NA,NA,NA,NA,57,4,57,2,57,7,NA,NA,2025
202506,2025-02-08,2025-02-20,province,nu,6,24,149,4,137,30,10,20,0,30,0,137,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025
202506,2025-02-08,2025-02-20,region,territories,6,24,262,4,248,76,24,45,0,75,1,248,20,NA,NA,NA,NA,NA,NA,57,4,57,2,57,7,NA,NA,2025
202506,2025-02-08,2025-02-20,nation,ca,6,24,42923,1943,43936,10762,2687,1360,6287,10070,692,39865,2368,13777,28,17,27,28,50,13893,152,13806,207,13931,774,13771,963,2025
202507,2025-02-15,2025-02-20,province,nl,7,25,545,42,469,58,0,0,56,56,2,469,74,469,0,2,0,2,0,469,5,469,9,469,16,469,34,2025
202507,2025-02-15,2025-02-20,province,pe,7,25,326,22,313,108,0,4,104,108,0,313,29,19,0,0,0,0,0,19,0,19,1,19,6,19,3,2025
202507,2025-02-15,2025-02-20,province,ns,7,25,1688,86,1704,381,0,0,371,371,10,1676,160,23,0,0,0,0,0,33,0,33,1,33,1,33,1,2025
202507,2025-02-15,2025-02-20,province,nb,7,25,1793,40,1812,475,56,3,388,447,28,1807,213,226,0,0,2,2,3,225,3,225,7,225,26,226,15,2025
202507,2025-02-15,2025-02-20,region,atlantic,7,25,4352,190,4298,1022,56,7,919,982,40,4265,476,737,0,2,2,4,3,746,8,746,18,746,49,747,53,2025
202507,2025-02-15,2025-02-20,lab,région nord est,7,25,1583,39,1742,534,0,0,518,518,16,1208,76,77,2,0,5,0,0,77,2,72,2,78,8,78,5,2025
202507,2025-02-15,2025-02-20,lab,québec chaudière appalaches,7,25,1576,74,1883,520,0,0,501,501,19,1806,46,359,0,0,0,0,0,371,15,359,7,377,45,342,31,2025
202507,2025-02-15,2025-02-20,lab,centre du québec,7,25,3055,143,3425,1378,0,0,1254,1254,124,2022,50,43,0,0,0,0,0,43,1,43,0,50,4,43,5,2025
202507,2025-02-15,2025-02-20,lab,montréal laval,7,25,3286,188,3994,1361,4,2,1189,1195,166,2485,70,1079,2,0,0,0,0,1079,12,1100,13,1103,46,1079,63,2025
202507,2025-02-15,2025-02-20,lab,ouest du québec,7,25,1614,53,1316,483,0,0,446,446,37,1306,41,9,0,0,0,0,0,9,0,9,0,17,2,11,0,2025
202507,2025-02-15,2025-02-20,lab,montérégie,7,25,1999,89,2573,824,0,0,745,745,79,2573,73,7,0,0,0,0,0,7,0,7,0,13,0,7,0,2025
202507,2025-02-15,2025-02-20,province,qc,7,25,13113,586,14933,5100,4,2,4653,4659,441,11400,356,1574,4,0,5,0,0,1586,30,1590,22,1638,105,1560,104,2025
202507,2025-02-15,2025-02-20,lab,ottawa phl,7,25,269,21,275,89,75,29,23,89,0,275,9,221,0,0,0,0,1,221,2,221,3,221,16,221,26,2025
202507,2025-02-15,2025-02-20,lab,eorla,7,25,1054,73,960,253,25,12,201,238,15,960,25,138,0,0,0,1,0,138,3,138,6,138,17,138,16,2025
202507,2025-02-15,2025-02-20,lab,kingston phl,7,25,153,22,158,43,27,2,16,43,0,158,6,98,0,0,0,0,3,98,0,98,3,98,8,98,8,2025
202507,2025-02-15,2025-02-20,lab,peterborough phl,7,25,80,24,134,24,43,20,2,22,2,134,3,79,0,0,0,0,0,79,0,79,0,79,4,79,10,2025
202507,2025-02-15,2025-02-20,lab,cphl toronto,7,25,1768,185,1961,459,463,276,81,446,13,1961,99,1522,0,0,0,0,16,1522,12,1522,32,1522,120,1522,156,2025
202507,2025-02-15,2025-02-20,lab,uhn mount sinai hospital,7,25,801,53,835,63,26,20,16,62,1,835,24,90,0,0,3,0,0,90,0,90,0,90,0,90,3,2025
202507,2025-02-15,2025-02-20,lab,sick kids hospital toronto,7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025
202507,2025-02-15,2025-02-20,lab,shared hospital laboratory,7,25,2275,99,1809,217,105,29,70,204,13,1810,13,1814,0,0,0,0,2,1814,12,1813,5,1813,18,1813,59,2025
202507,2025-02-15,2025-02-20,lab,hamilton phl,7,25,88,10,130,16,70,44,5,16,0,130,8,105,0,0,0,0,3,105,7,105,1,105,10,105,16,2025
202507,2025-02-15,2025-02-20,lab,st josephs hamilton,7,25,2175,85,2154,329,0,0,309,309,20,2154,36,2154,0,0,0,0,0,2154,7,2154,17,2154,23,2154,93,2025
202507,2025-02-15,2025-02-20,lab,london phl,7,25,536,57,586,184,392,97,50,180,4,586,31,473,0,0,0,0,2,473,1,473,1,473,17,473,51,2025
202507,2025-02-15,2025-02-20,lab,st josephs london,7,25,849,45,849,221,0,0,216,216,5,849,23,67,0,0,0,0,0,67,2,67,1,67,4,43,6,2025
202507,2025-02-15,2025-02-20,lab,orillia phl,7,25,38,1,39,14,25,1,1,14,0,39,0,36,0,0,0,0,4,36,0,36,0,36,2,36,8,2025
202507,2025-02-15,2025-02-20,lab,sudbury phl,7,25,41,0,45,11,6,1,4,11,0,45,0,34,0,0,0,0,0,34,0,34,1,34,1,34,0,2025
202507,2025-02-15,2025-02-20,lab,timmins phl,7,25,36,1,50,22,13,0,8,21,1,50,2,38,0,0,0,0,0,38,0,38,1,38,7,38,0,2025
202507,2025-02-15,2025-02-20,lab,sault ste marie phl,7,25,32,2,33,17,9,0,12,17,0,33,1,13,0,0,0,0,1,13,0,13,0,13,1,13,0,2025
202507,2025-02-15,2025-02-20,lab,sault area hospital,7,25,175,7,172,34,23,4,7,34,0,172,5,136,0,0,1,1,0,136,0,136,1,136,7,136,7,2025
202507,2025-02-15,2025-02-20,lab,thunder bay phl,7,25,68,2,75,30,30,0,4,30,0,75,2,65,0,0,0,0,2,65,0,65,2,65,0,65,3,2025
202507,2025-02-15,2025-02-20,province,on,7,25,10438,687,10265,2026,1332,535,1025,1952,74,10266,287,7083,0,0,4,2,34,7083,46,7082,74,7082,255,7058,462,2025
202507,2025-02-15,2025-02-20,province,mb,7,25,1663,29,1169,317,15,9,287,311,6,1169,45,75,2,0,1,0,0,75,1,75,8,75,5,75,17,2025
202507,2025-02-15,2025-02-20,province,sk,7,25,2147,37,1654,350,0,0,324,324,26,1549,126,640,7,0,0,4,0,640,12,640,13,640,43,640,65,2025
202507,2025-02-15,2025-02-20,province,ab,7,25,5706,101,4610,745,293,279,51,696,49,4356,228,1230,2,4,8,1,0,1230,14,1184,3,1230,96,1230,104,2025
202507,2025-02-15,2025-02-20,region,prairies,7,25,9516,167,7433,1412,308,288,662,1331,81,7074,399,1945,11,4,9,5,0,1945,27,1899,24,1945,144,1945,186,2025
202507,2025-02-15,2025-02-20,province,bc,7,25,5954,118,6613,2131,365,168,5,1893,238,6372,398,1649,3,5,7,9,0,1662,19,1649,52,1668,115,1636,159,2025
202507,2025-02-15,2025-02-20,province,yt,7,25,76,1,72,29,3,3,0,29,0,72,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025
202507,2025-02-15,2025-02-20,province,nt,7,25,61,0,61,20,9,9,0,18,2,61,2,NA,NA,NA,NA,NA,NA,61,2,61,1,61,6,NA,NA,2025
202507,2025-02-15,2025-02-20,province,nu,7,25,157,1,138,50,18,30,1,49,1,138,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025
202507,2025-02-15,2025-02-20,region,territories,7,25,294,2,271,99,30,42,1,96,3,271,22,NA,NA,NA,NA,NA,NA,61,2,61,1,61,6,NA,NA,2025
202507,2025-02-15,2025-02-20,nation,ca,7,25,43667,1750,43813,11790,2095,1042,7265,10913,877,39648,1938,12988,18,11,27,20,37,13083,132,13027,191,13140,674,12946,964,2025
